bid_id,tender_id,vendor_id,bid_amount_inr,submission_timestamp,bid_status,disqualification_reason,technical_score,financial_score,is_winner
B1838,T311,V046,16124778,2024-03-11 00:30:00,QUALIFIED,,85.4,76.9,False
B1839,T311,V021,16304671,2024-03-09 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,50.1,0.0,False
B1840,T311,V029,16831742,2024-03-04 22:30:00,QUALIFIED,,77.2,89.3,False
B1841,T311,V009,16089995,2024-03-09 00:30:00,QUALIFIED,,78.1,87.0,True
B1842,T311,V047,18484895,2024-02-27 23:30:00,QUALIFIED,,93.7,94.8,False
B1843,T312,V019,13068601,2024-03-11 20:30:00,QUALIFIED,,94.2,85.2,True
B1844,T312,V022,13888629,2024-03-15 00:30:00,QUALIFIED,,81.3,86.3,False
B1845,T312,V002,13347175,2024-03-17 23:30:00,QUALIFIED,,75.1,75.7,False
B1846,T312,V027,13862872,2024-02-27 20:30:00,QUALIFIED,,75.0,71.2,False
B1847,T313,V035,132441947,2024-03-06 22:30:00,QUALIFIED,,78.7,86.4,True
B1848,T313,V043,130289471,2024-03-04 02:30:00,QUALIFIED,,80.2,82.0,False
B1849,T313,V036,132645537,2024-03-15 01:30:00,QUALIFIED,,89.1,80.4,False
B1850,T313,V019,154935109,2024-03-18 01:30:00,QUALIFIED,,91.1,77.2,False
B1851,T313,V050,157475848,2024-03-27 02:30:00,QUALIFIED,,93.3,91.3,False
B1852,T314,V033,56582831,2024-03-09 01:30:00,QUALIFIED,,79.0,93.6,False
B1853,T314,V008,55926342,2024-03-01 02:30:00,QUALIFIED,,78.4,78.6,False
B1854,T314,V031,48025151,2024-03-03 00:30:00,QUALIFIED,,85.1,93.1,True
B1855,T314,V043,54959981,2024-03-19 22:30:00,QUALIFIED,,91.6,80.8,False
B1856,T314,V040,56771217,2024-03-08 00:30:00,QUALIFIED,,88.0,82.1,False
B1857,T314,V018,54493879,2024-03-18 00:30:00,QUALIFIED,,94.6,89.5,False
B1858,T314,V006,54196000,2024-03-05 21:30:00,QUALIFIED,,82.7,92.5,False
B1859,T315,V030,108128397,2024-03-02 01:30:00,QUALIFIED,,86.6,83.8,False
B1860,T315,V006,108038566,2024-03-17 03:30:00,QUALIFIED,,88.4,76.2,False
B1861,T315,V009,103597561,2024-03-06 23:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,51.5,0.0,False
B1862,T315,V007,111549091,2024-03-15 23:30:00,QUALIFIED,,96.0,77.0,False
B1863,T315,V039,94751517,2024-03-17 22:30:00,QUALIFIED,,76.6,77.7,True
B1864,T315,V034,98904164,2024-03-20 03:30:00,QUALIFIED,,81.9,87.8,False
B1865,T316,V014,37405587,2024-03-04 23:30:00,QUALIFIED,,88.8,72.5,False
B1866,T316,V038,31296734,2024-03-20 23:30:00,QUALIFIED,,94.3,80.5,True
B1867,T316,V006,36362605,2024-03-14 03:30:00,QUALIFIED,,77.0,93.6,False
B1868,T316,V015,31924843,2024-03-07 03:30:00,QUALIFIED,,82.6,83.5,False
B1869,T316,V004,33691244,2024-03-04 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,52.4,0.0,False
B1870,T316,V018,36298730,2024-03-04 02:30:00,QUALIFIED,,75.4,75.5,False
B1871,T316,V020,36703733,2024-03-17 00:30:00,QUALIFIED,,75.1,83.1,False
B1872,T316,V036,33752543,2024-03-15 20:30:00,QUALIFIED,,76.2,75.3,False
B1873,T317,V016,87083389,2024-03-30 02:30:00,QUALIFIED,,79.0,76.3,False
B1874,T317,V040,79252583,2024-03-25 02:30:00,QUALIFIED,,80.2,87.8,False
B1875,T317,V008,80937777,2024-03-23 03:30:00,QUALIFIED,,89.4,73.3,False
B1876,T317,V046,80728984,2024-03-27 03:30:00,QUALIFIED,,90.1,90.7,False
B1877,T317,V027,77374248,2024-03-26 22:30:00,QUALIFIED,,78.0,88.1,False
B1878,T317,V017,78202839,2024-03-18 22:30:00,QUALIFIED,,95.5,79.5,True
B1879,T318,V032,53263279,2024-03-28 03:30:00,QUALIFIED,,91.4,90.8,True
B1880,T318,V018,62767834,2024-03-20 00:30:00,QUALIFIED,,93.5,73.5,False
B1881,T318,V028,57364728,2024-03-11 03:30:00,QUALIFIED,,91.0,71.6,False
B1882,T318,V004,59381992,2024-03-19 00:30:00,QUALIFIED,,89.5,76.9,False
B1883,T318,V017,59640124,2024-03-13 23:30:00,QUALIFIED,,79.6,92.6,False
B1884,T319,V017,55718982,2024-03-30 00:30:00,QUALIFIED,,93.9,76.3,True
B1885,T319,V045,61559670,2024-03-12 01:30:00,QUALIFIED,,95.5,70.1,False
B1886,T319,V007,70453508,2024-03-22 21:30:00,QUALIFIED,,75.0,74.8,False
B1887,T319,V018,59868523,2024-03-23 21:30:00,QUALIFIED,,91.9,84.7,False
B1888,T319,V043,66347602,2024-03-11 22:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,56.6,0.0,False
B1889,T319,V034,60961722,2024-03-25 22:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,54.7,0.0,False
B1890,T319,V020,64387083,2024-03-25 22:30:00,QUALIFIED,,84.0,84.1,False
B1891,T319,V026,67105626,2024-03-30 01:30:00,QUALIFIED,,93.2,75.1,False
B1892,T320,V007,146127725,2024-03-13 20:30:00,QUALIFIED,,93.8,72.3,True
B1893,T320,V003,169556304,2024-03-15 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,53.5,0.0,False
B1894,T320,V017,159749874,2024-03-11 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,59.6,0.0,False
B1895,T320,V001,158023778,2024-03-13 03:30:00,QUALIFIED,,85.3,94.8,False
B1896,T320,V038,165701650,2024-03-24 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,58.2,0.0,False
B1897,T320,V027,169593809,2024-03-26 03:30:00,QUALIFIED,,82.3,78.9,False
B1898,T321,V048,29067968,2024-03-28 20:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,56.3,0.0,False
B1899,T321,V003,27879845,2024-04-06 02:30:00,QUALIFIED,,90.2,88.1,True
B1900,T321,V047,30070985,2024-03-13 23:30:00,QUALIFIED,,84.1,87.2,False
B1901,T321,V012,32842537,2024-04-01 20:30:00,QUALIFIED,,78.6,70.9,False
B1902,T321,V013,28934138,2024-03-11 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,60.7,0.0,False
B1903,T322,V038,135875670,2024-03-19 01:30:00,QUALIFIED,,91.7,77.0,False
B1904,T322,V050,119211164,2024-03-26 03:30:00,QUALIFIED,,81.2,89.3,False
B1905,T322,V022,124129352,2024-03-30 02:30:00,QUALIFIED,,77.7,71.3,False
B1906,T322,V029,114033715,2024-03-15 02:30:00,QUALIFIED,,86.8,79.9,True
B1907,T322,V011,128570409,2024-03-10 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,52.5,0.0,False
B1908,T322,V039,134005414,2024-03-28 00:30:00,QUALIFIED,,85.7,85.2,False
B1909,T322,V035,134212628,2024-03-25 02:30:00,QUALIFIED,,86.3,76.5,False
B1910,T322,V043,120937896,2024-03-28 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,56.9,0.0,False
B1911,T323,V048,187584752,2024-03-23 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,50.2,0.0,False
B1912,T323,V049,155500744,2024-04-02 03:30:00,QUALIFIED,,76.8,74.1,True
B1913,T323,V021,189706202,2024-03-13 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,52.7,0.0,False
B1914,T323,V030,197057507,2024-03-29 20:30:00,QUALIFIED,,86.3,79.3,False
B1915,T324,V006,103784520,2024-03-21 23:30:00,QUALIFIED,,94.1,71.9,False
B1916,T324,V035,95903687,2024-03-12 23:30:00,QUALIFIED,,91.6,77.9,False
B1917,T324,V010,101669826,2024-03-20 21:30:00,QUALIFIED,,75.9,71.2,False
B1918,T324,V039,105469265,2024-03-29 21:30:00,QUALIFIED,,82.2,79.0,False
B1919,T324,V043,102594619,2024-03-21 01:30:00,QUALIFIED,,86.8,75.9,False
B1920,T324,V001,88704294,2024-03-29 00:30:00,QUALIFIED,,95.8,79.2,True
B1921,T325,V014,105399043,2024-04-13 01:30:00,QUALIFIED,,76.3,90.0,False
B1922,T325,V016,117347454,2024-03-16 21:30:00,QUALIFIED,,86.1,92.3,False
B1923,T325,V027,117078411,2024-03-21 03:30:00,QUALIFIED,,90.4,94.1,False
B1924,T325,V039,111418485,2024-03-26 20:30:00,QUALIFIED,,94.5,82.9,False
B1925,T325,V040,95936378,2024-03-20 00:30:00,QUALIFIED,,86.1,71.6,True
B1926,T325,V036,103579293,2024-04-09 02:30:00,QUALIFIED,,83.4,86.9,False
B1927,T325,V030,113132620,2024-03-27 23:30:00,QUALIFIED,,78.3,76.1,False
B1928,T326,V030,141154412,2024-03-15 22:30:00,QUALIFIED,,93.2,71.1,False
B1929,T326,V003,148321808,2024-04-01 22:30:00,QUALIFIED,,89.3,77.3,False
B1930,T326,V025,164479638,2024-03-17 03:30:00,QUALIFIED,,84.9,77.7,False
B1931,T326,V019,138543461,2024-03-31 03:30:00,QUALIFIED,,91.2,88.3,True
B1932,T327,V019,91368220,2024-03-18 00:30:00,QUALIFIED,,91.1,78.9,False
B1933,T327,V044,102277839,2024-04-07 22:30:00,QUALIFIED,,77.6,88.2,False
B1934,T327,V041,88294717,2024-03-22 02:30:00,QUALIFIED,,76.9,87.8,True
B1935,T327,V004,95362871,2024-04-02 02:30:00,QUALIFIED,,87.7,75.0,False
B1936,T328,V047,67347950,2024-03-30 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,63.5,0.0,False
B1937,T328,V005,68581546,2024-03-24 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,52.6,0.0,False
B1938,T328,V006,68112321,2024-04-10 02:30:00,QUALIFIED,,83.7,83.7,False
B1939,T328,V049,59039764,2024-03-25 03:30:00,QUALIFIED,,80.1,79.4,True
B1940,T329,V026,71366757,2024-04-17 02:30:00,QUALIFIED,,93.3,86.0,True
B1941,T329,V024,84022228,2024-04-14 23:30:00,QUALIFIED,,83.3,81.9,False
B1942,T329,V040,88211960,2024-04-12 21:30:00,QUALIFIED,,92.1,73.9,False
B1943,T329,V023,78296918,2024-03-20 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,56.3,0.0,False
B1944,T329,V009,80202033,2024-03-26 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,63.1,0.0,False
B1945,T330,V032,154260078,2024-04-14 01:30:00,QUALIFIED,,92.8,93.5,False
B1946,T330,V026,161414731,2024-03-21 03:30:00,QUALIFIED,,79.3,79.8,False
B1947,T330,V028,159718505,2024-04-15 03:30:00,QUALIFIED,,89.4,71.8,False
B1948,T330,V048,161313523,2024-04-11 02:30:00,QUALIFIED,,91.1,76.4,False
B1949,T330,V003,131166254,2024-04-15 21:30:00,QUALIFIED,,85.7,74.6,True
B1950,T331,V019,125870558,2024-03-30 20:30:00,QUALIFIED,,82.2,75.9,False
B1951,T331,V048,148821059,2024-03-30 01:30:00,QUALIFIED,,79.5,86.1,False
B1952,T331,V003,142177680,2024-04-13 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,55.2,0.0,False
B1953,T331,V008,144226920,2024-04-16 03:30:00,QUALIFIED,,95.9,84.5,False
B1954,T331,V016,119743564,2024-04-06 23:30:00,QUALIFIED,,87.1,93.4,True
B1955,T331,V020,144856813,2024-04-01 23:30:00,QUALIFIED,,78.5,88.9,False
B1956,T332,V010,155608129,2024-04-02 02:30:00,QUALIFIED,,91.2,92.2,False
B1957,T332,V035,165711578,2024-04-11 01:30:00,QUALIFIED,,77.3,91.0,False
B1958,T332,V024,173183354,2024-04-08 23:30:00,QUALIFIED,,91.3,80.7,False
B1959,T332,V038,165536529,2024-04-19 21:30:00,QUALIFIED,,75.5,83.9,False
B1960,T332,V025,141890751,2024-04-15 20:30:00,QUALIFIED,,91.0,94.3,True
B1961,T332,V041,148762641,2024-03-26 01:30:00,QUALIFIED,,81.5,93.6,False
B1962,T333,V019,160006170,2024-03-29 22:30:00,QUALIFIED,,75.6,90.1,True
B1963,T333,V001,181199955,2024-03-31 22:30:00,QUALIFIED,,78.1,86.5,False
B1964,T333,V023,158382470,2024-04-01 21:30:00,QUALIFIED,,88.2,93.1,False
B1965,T333,V027,162450977,2024-03-26 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,61.6,0.0,False
B1966,T334,V035,98213939,2024-03-28 03:30:00,QUALIFIED,,78.4,88.8,False
B1967,T334,V010,82461526,2024-04-02 21:30:00,QUALIFIED,,94.1,79.7,False
B1968,T334,V016,99958419,2024-04-20 21:30:00,QUALIFIED,,76.6,86.7,False
B1969,T334,V038,96728534,2024-04-14 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,50.9,0.0,False
B1970,T334,V020,91702912,2024-04-04 23:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,58.8,0.0,False
B1971,T334,V033,78572379,2024-03-31 22:30:00,QUALIFIED,,76.1,80.2,True
B1972,T334,V018,85552506,2024-04-04 00:30:00,QUALIFIED,,94.9,86.1,False
B1973,T335,V039,63987131,2024-03-28 21:30:00,QUALIFIED,,87.5,78.6,False
B1974,T335,V019,65896070,2024-04-22 20:30:00,QUALIFIED,,92.3,93.1,False
B1975,T335,V026,70505574,2024-04-20 02:30:00,QUALIFIED,,80.5,79.9,False
B1976,T335,V011,65501318,2024-04-07 23:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,52.7,0.0,False
B1977,T335,V004,61472483,2024-04-18 02:30:00,QUALIFIED,,95.0,77.9,False
B1978,T335,V029,59382316,2024-04-20 00:30:00,QUALIFIED,,82.2,94.0,True
B1979,T335,V009,60294444,2024-04-08 02:30:00,QUALIFIED,,79.3,94.9,False
B1980,T336,V033,173485834,2024-04-06 21:30:00,QUALIFIED,,79.6,71.9,False
B1981,T336,V043,177512475,2024-04-08 23:30:00,QUALIFIED,,76.0,94.0,False
B1982,T336,V021,184016627,2024-04-08 03:30:00,QUALIFIED,,83.3,82.8,False
B1983,T336,V009,160030509,2024-04-14 21:30:00,QUALIFIED,,80.8,94.9,True
B1984,T336,V030,163247371,2024-04-11 23:30:00,QUALIFIED,,83.4,83.4,False
B1985,T337,V038,159134188,2024-04-07 01:30:00,QUALIFIED,,82.1,90.7,False
B1986,T337,V035,155002472,2024-03-29 20:30:00,QUALIFIED,,83.9,90.7,False
B1987,T337,V012,157555666,2024-04-03 00:30:00,QUALIFIED,,92.8,74.4,False
B1988,T337,V007,152095316,2024-04-09 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,53.2,0.0,False
B1989,T337,V041,134249743,2024-04-19 20:30:00,QUALIFIED,,91.5,84.7,True
B1990,T337,V013,153159431,2024-04-06 21:30:00,QUALIFIED,,95.9,81.3,False
B1991,T337,V017,152620427,2024-04-07 20:30:00,QUALIFIED,,83.5,89.5,False
B1992,T338,V044,98505190,2024-04-16 20:30:00,QUALIFIED,,89.4,80.1,False
B1993,T338,V011,101336315,2024-04-25 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,58.0,0.0,False
B1994,T338,V006,95708188,2024-04-14 20:30:00,QUALIFIED,,90.9,93.9,True
B1995,T338,V026,109843494,2024-04-09 23:30:00,QUALIFIED,,88.1,83.5,False
B1996,T338,V050,114561526,2024-03-31 03:30:00,QUALIFIED,,77.7,93.0,False
B1997,T338,V043,115972261,2024-04-02 03:30:00,QUALIFIED,,89.5,75.7,False
B1998,T339,V033,75434038,2024-04-13 20:30:00,QUALIFIED,,90.8,70.9,False
B1999,T339,V036,75841470,2024-04-27 22:30:00,QUALIFIED,,79.9,83.6,False
B2000,T339,V041,72906099,2024-04-15 00:30:00,QUALIFIED,,95.4,74.7,False
B2001,T339,V005,79794011,2024-04-15 23:30:00,QUALIFIED,,76.6,85.4,False
B2002,T339,V042,76756070,2024-04-08 20:30:00,QUALIFIED,,86.2,79.6,False
B2003,T339,V006,68690256,2024-04-10 21:30:00,QUALIFIED,,90.1,73.8,False
B2004,T339,V019,78380295,2024-04-20 00:30:00,QUALIFIED,,90.7,89.8,False
B2005,T339,V023,66040880,2024-04-09 03:30:00,QUALIFIED,,83.4,74.7,True
B2006,T340,V047,16445756,2024-04-27 23:30:00,QUALIFIED,,93.9,74.4,True
B2007,T340,V040,18980182,2024-04-05 22:30:00,QUALIFIED,,78.8,83.1,False
B2008,T340,V022,17984255,2024-04-21 00:30:00,QUALIFIED,,92.4,85.3,False
B2009,T340,V044,17025930,2024-04-26 01:30:00,QUALIFIED,,90.5,91.2,False
B2010,T340,V030,19130248,2024-04-07 00:30:00,QUALIFIED,,79.1,94.0,False
B2011,T340,V037,19598042,2024-04-04 02:30:00,QUALIFIED,,78.5,72.0,False
B2012,T340,V003,18750379,2024-04-23 01:30:00,QUALIFIED,,82.1,94.7,False
B2013,T341,V034,46630890,2024-04-09 21:30:00,QUALIFIED,,75.5,86.1,False
B2014,T341,V039,50635230,2024-04-19 22:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,54.5,0.0,False
B2015,T341,V044,50332845,2024-04-10 23:30:00,QUALIFIED,,79.7,74.9,False
B2016,T341,V024,51694642,2024-04-29 02:30:00,QUALIFIED,,77.4,82.0,False
B2017,T341,V007,45054173,2024-05-01 00:30:00,QUALIFIED,,86.0,87.6,True
B2018,T341,V015,51246877,2024-04-24 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,55.1,0.0,False
B2019,T342,V024,89370572,2024-04-15 02:30:00,QUALIFIED,,84.0,91.3,False
B2020,T342,V040,78140482,2024-04-11 23:30:00,QUALIFIED,,78.1,91.6,False
B2021,T342,V014,90597904,2024-04-22 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,55.0,0.0,False
B2022,T342,V027,84905063,2024-04-12 02:30:00,QUALIFIED,,86.0,84.0,False
B2023,T342,V031,87349140,2024-04-05 01:30:00,QUALIFIED,,75.1,79.0,False
B2024,T342,V001,74817996,2024-04-14 22:30:00,QUALIFIED,,83.4,92.3,True
B2025,T343,V029,21787338,2024-04-08 23:30:00,QUALIFIED,,82.1,84.7,False
B2026,T343,V018,21715961,2024-04-19 23:30:00,QUALIFIED,,77.7,94.0,False
B2027,T343,V020,21508756,2024-04-27 21:30:00,QUALIFIED,,75.5,93.3,False
B2028,T343,V011,18042239,2024-04-29 03:30:00,QUALIFIED,,81.4,86.0,False
B2029,T343,V009,20266051,2024-04-23 02:30:00,QUALIFIED,,77.8,91.9,False
B2030,T343,V032,18414014,2024-04-26 22:30:00,QUALIFIED,,93.2,71.7,True
B2031,T343,V022,18039602,2024-04-19 20:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,52.9,0.0,False
B2032,T343,V033,20444983,2024-04-13 01:30:00,QUALIFIED,,81.0,77.1,False
B2033,T344,V029,175302536,2024-05-03 22:30:00,QUALIFIED,,95.7,87.6,False
B2034,T344,V041,155052303,2024-04-29 00:30:00,QUALIFIED,,94.9,71.7,True
B2035,T344,V050,158294581,2024-04-12 01:30:00,QUALIFIED,,92.0,72.6,False
B2036,T344,V047,155568190,2024-04-12 02:30:00,QUALIFIED,,87.7,92.0,False
B2037,T344,V019,172027752,2024-04-17 23:30:00,QUALIFIED,,76.2,88.5,False
B2038,T344,V042,179762648,2024-04-22 00:30:00,QUALIFIED,,85.3,75.1,False
B2039,T344,V027,169053898,2024-04-27 03:30:00,QUALIFIED,,91.1,80.1,False
B2040,T345,V041,50358477,2024-05-07 20:30:00,QUALIFIED,,88.8,76.0,False
B2041,T345,V018,49940465,2024-05-10 01:30:00,QUALIFIED,,95.2,86.1,False
B2042,T345,V031,50702731,2024-04-14 00:30:00,QUALIFIED,,91.5,88.2,False
B2043,T345,V009,58504830,2024-05-02 03:30:00,QUALIFIED,,78.6,84.4,False
B2044,T345,V025,54772278,2024-04-29 21:30:00,QUALIFIED,,95.1,88.3,False
B2045,T345,V010,49602602,2024-05-08 23:30:00,QUALIFIED,,80.0,83.8,True
B2046,T345,V037,51336113,2024-05-02 22:30:00,QUALIFIED,,89.8,76.1,False
B2047,T345,V003,54883869,2024-04-29 22:30:00,QUALIFIED,,81.5,80.4,False
B2048,T346,V022,66031397,2024-04-12 20:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,58.0,0.0,False
B2049,T346,V017,63996203,2024-04-26 03:30:00,QUALIFIED,,89.0,84.9,False
B2050,T346,V049,67975362,2024-04-16 02:30:00,QUALIFIED,,89.9,90.4,False
B2051,T346,V037,60237883,2024-04-14 00:30:00,QUALIFIED,,75.6,86.9,False
B2052,T346,V032,70619049,2024-04-26 22:30:00,QUALIFIED,,91.6,91.6,False
B2053,T346,V040,65338814,2024-04-26 03:30:00,QUALIFIED,,80.6,83.9,False
B2054,T346,V008,66068406,2024-04-09 20:30:00,QUALIFIED,,85.6,84.2,False
B2055,T346,V012,57143363,2024-04-24 22:30:00,QUALIFIED,,89.0,78.9,True
B2056,T347,V037,13174257,2024-04-29 00:30:00,QUALIFIED,,93.3,84.3,True
B2057,T347,V021,16159459,2024-05-02 03:30:00,QUALIFIED,,88.5,74.2,False
B2058,T347,V008,16154648,2024-04-15 22:30:00,QUALIFIED,,76.9,75.0,False
B2059,T347,V030,14289432,2024-04-18 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,61.5,0.0,False
B2060,T348,V026,24738112,2024-04-30 02:30:00,QUALIFIED,,94.4,94.0,False
B2061,T348,V004,23702905,2024-04-14 01:30:00,QUALIFIED,,76.1,85.1,True
B2062,T348,V041,27976869,2024-05-03 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,55.6,0.0,False
B2063,T348,V010,24809739,2024-04-30 03:30:00,QUALIFIED,,90.2,81.2,False
B2064,T348,V047,27858604,2024-04-13 20:30:00,QUALIFIED,,79.2,85.6,False
B2065,T349,V030,150847323,2024-04-27 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,54.0,0.0,False
B2066,T349,V042,172396144,2024-04-14 21:30:00,QUALIFIED,,78.0,78.4,False
B2067,T349,V043,147867594,2024-04-14 22:30:00,QUALIFIED,,78.2,77.2,False
B2068,T349,V020,151637977,2024-04-18 00:30:00,QUALIFIED,,82.7,94.2,False
B2069,T349,V050,148806145,2024-05-04 03:30:00,QUALIFIED,,91.9,75.4,True
B2070,T350,V010,168117333,2024-04-25 22:30:00,QUALIFIED,,91.0,73.3,False
B2071,T350,V018,177617223,2024-05-05 02:30:00,QUALIFIED,,91.3,70.6,False
B2072,T350,V013,155190602,2024-05-11 21:30:00,QUALIFIED,,77.6,85.4,True
B2073,T350,V028,165863326,2024-04-25 20:30:00,QUALIFIED,,78.5,85.5,False
B2074,T351,V034,130352377,2024-05-19 00:30:00,QUALIFIED,,93.2,70.8,False
B2075,T351,V042,105490329,2024-05-17 22:30:00,QUALIFIED,,94.1,80.1,True
B2076,T351,V007,122537966,2024-04-20 22:30:00,QUALIFIED,,91.5,85.6,False
B2077,T351,V022,119578526,2024-04-26 22:30:00,QUALIFIED,,92.7,93.6,False
B2078,T351,V021,116758033,2024-05-13 01:30:00,QUALIFIED,,80.3,80.9,False
B2079,T351,V017,113439638,2024-05-16 02:30:00,QUALIFIED,,85.8,71.0,False
B2080,T352,V035,127782845,2024-05-09 03:30:00,QUALIFIED,,77.3,78.6,False
B2081,T352,V001,118177369,2024-05-11 00:30:00,QUALIFIED,,83.6,72.5,False
B2082,T352,V034,110997338,2024-04-21 00:30:00,QUALIFIED,,82.0,94.2,True
B2083,T352,V007,136849094,2024-05-03 22:30:00,QUALIFIED,,95.0,82.3,False
B2084,T353,V044,53220252,2024-05-05 03:30:00,QUALIFIED,,96.0,90.1,False
B2085,T353,V023,61629398,2024-04-18 21:30:00,QUALIFIED,,92.0,93.5,False
B2086,T353,V029,63260594,2024-04-24 21:30:00,QUALIFIED,,78.1,78.8,False
B2087,T353,V028,53607228,2024-05-01 01:30:00,QUALIFIED,,85.0,70.8,False
B2088,T353,V046,63911585,2024-04-25 21:30:00,QUALIFIED,,81.5,78.3,False
B2089,T353,V047,59517429,2024-05-06 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,58.2,0.0,False
B2090,T353,V039,60386365,2024-05-04 23:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,60.5,0.0,False
B2091,T353,V017,51255513,2024-05-01 02:30:00,QUALIFIED,,92.2,84.1,True
B2092,T354,V040,4769764,2024-04-29 21:30:00,QUALIFIED,,86.1,82.3,False
B2093,T354,V039,4246698,2024-05-13 00:30:00,QUALIFIED,,84.2,73.0,False
B2094,T354,V033,4411347,2024-04-25 23:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,62.7,0.0,False
B2095,T354,V003,4877855,2024-05-11 00:30:00,QUALIFIED,,95.0,82.1,False
B2096,T354,V038,4546278,2024-05-08 00:30:00,QUALIFIED,,91.0,80.9,False
B2097,T354,V020,3910919,2024-04-22 23:30:00,QUALIFIED,,87.2,92.8,True
